,time,type,position,entry,sl,tp,exit_price,exit_time,result,rr_ratio,pnl,pnl_pips,lot_size,atr,balance
672,2025-01-24 10:35:00,SWEEP_bearish,sell,2771.71,2771.91,2771.31,2771.91,2025-01-24 10:40:00,loss,2.0,-199.99999999981813,-0.1999999999998181,0.01,1.7300000000000182,9800.000000000182
673,2025-01-24 11:10:00,SWEEP_bullish,buy,2774.38,2774.1800000000003,2774.78,2774.78,2025-01-24 11:15:00,win,2.0,400.000000000091,0.40000000000009095,0.01,1.7520000000000133,10400.000000000091
674,2025-01-24 11:30:00,SWEEP_bullish,buy,2774.12,2773.92,2774.52,2773.92,2025-01-24 11:35:00,loss,2.0,-199.99999999981813,-0.1999999999998181,0.01,1.891999999999977,9800.000000000182
675,2025-01-24 13:35:00,SWEEP_bullish,buy,2777.29,2777.09,2777.69,2777.09,2025-01-24 13:40:00,loss,2.0,-199.99999999981813,-0.1999999999998181,0.01,1.752666666666634,9800.000000000182
676,2025-01-24 15:20:00,SWEEP_bullish,buy,2781.69,2781.4900000000002,2782.09,2781.4900000000002,2025-01-24 15:25:00,loss,2.0,-199.99999999981813,-0.1999999999998181,0.01,1.5233333333332666,9800.000000000182
677,2025-01-24 15:45:00,SWEEP_bullish,buy,2783.48,2783.28,2783.88,2783.28,2025-01-24 15:50:00,loss,2.0,-199.99999999981813,-0.1999999999998181,0.01,1.7353333333333467,9800.000000000182
678,2025-01-24 16:15:00,SWEEP_bearish,sell,2779.42,2779.62,2779.02,2779.62,2025-01-24 16:20:00,loss,2.0,-199.99999999981813,-0.1999999999998181,0.01,2.2353333333333163,9800.000000000182
679,2025-01-24 16:30:00,SWEEP_bearish,sell,2776.12,2776.3199999999997,2775.72,2776.3199999999997,2025-01-24 16:35:00,loss,2.0,-199.99999999981813,-0.1999999999998181,0.01,2.5313333333333503,9800.000000000182
680,2025-01-27 08:00:00,SWEEP_bearish,sell,2753.36,2753.56,2752.96,2753.56,2025-01-27 08:05:00,loss,2.0,-199.99999999981813,-0.1999999999998181,0.01,1.471999999999965,9800.000000000182
681,2025-01-27 09:30:00,SWEEP_bearish,sell,2750.33,2750.5299999999997,2749.93,2749.93,2025-01-27 09:35:00,win,2.0,400.000000000091,0.40000000000009095,0.01,1.8399999999999637,10400.000000000091
682,2025-01-27 14:25:00,SWEEP_bearish,sell,2762.49,2762.6899999999996,2762.0899999999997,2762.6899999999996,2025-01-27 14:30:00,loss,2.0,-199.99999999981813,-0.1999999999998181,0.01,2.0479999999999565,9800.000000000182
683,2025-01-28 10:15:00,SWEEP_bearish,sell,2738.26,2738.46,2737.86,2738.46,2025-01-28 10:20:00,loss,2.0,-199.99999999981813,-0.1999999999998181,0.01,1.426666666666703,9800.000000000182
684,2025-01-28 11:30:00,SWEEP_bullish,buy,2743.3,2743.1000000000004,2743.7000000000003,2743.1000000000004,2025-01-28 11:35:00,loss,2.0,-199.99999999981813,-0.1999999999998181,0.01,1.880000000000018,9800.000000000182
685,2025-01-28 16:05:00,SWEEP_bullish,buy,2749.31,2749.11,2749.71,2749.11,2025-01-28 16:10:00,loss,2.0,-199.99999999981813,-0.1999999999998181,0.01,1.7746666666666593,9800.000000000182
686,2025-01-28 16:40:00,SWEEP_bullish,buy,2753.77,2753.57,2754.17,2753.57,2025-01-28 16:45:00,loss,2.0,-199.99999999981813,-0.1999999999998181,0.01,2.089999999999994,9800.000000000182
687,2025-01-29 09:05:00,SWEEP_bearish,sell,2759.31,2759.5099999999998,2758.91,2759.5099999999998,2025-01-29 09:10:00,loss,2.0,-199.99999999981813,-0.1999999999998181,0.01,1.1453333333333224,9800.000000000182
688,2025-01-29 09:25:00,SWEEP_bearish,sell,2758.39,2758.5899999999997,2757.99,2758.5899999999997,2025-01-29 09:30:00,loss,2.0,-199.99999999981813,-0.1999999999998181,0.01,1.192666666666658,9800.000000000182
689,2025-01-29 09:35:00,SWEEP_bearish,sell,2758.18,2758.3799999999997,2757.7799999999997,2757.7799999999997,2025-01-29 09:40:00,win,2.0,400.000000000091,0.40000000000009095,0.01,1.1719999999999648,10400.000000000091
690,2025-01-29 10:35:00,SWEEP_bullish,buy,2764.41,2764.21,2764.81,2764.21,2025-01-29 10:40:00,loss,2.0,-199.99999999981813,-0.1999999999998181,0.01,1.4886666666666315,9800.000000000182
691,2025-01-29 15:55:00,SWEEP_bullish,buy,2758.36,2758.1600000000003,2758.76,2758.1600000000003,2025-01-29 16:00:00,loss,2.0,-199.99999999981813,-0.1999999999998181,0.01,1.9553333333333285,9800.000000000182
692,2025-01-29 16:20:00,SWEEP_bullish,buy,2758.15,2757.9500000000003,2758.55,2757.9500000000003,2025-01-29 16:25:00,loss,2.0,-199.99999999981813,-0.1999999999998181,0.01,2.0880000000000107,9800.000000000182
693,2025-01-30 08:40:00,SWEEP_bullish,buy,2761.46,2761.26,2761.86,2761.26,2025-01-30 08:45:00,loss,2.0,-199.99999999981813,-0.1999999999998181,0.01,1.061333333333308,9800.000000000182
694,2025-01-30 09:20:00,SWEEP_bullish,buy,2767.26,2767.0600000000004,2767.6600000000003,2767.0600000000004,2025-01-30 09:25:00,loss,2.0,-199.99999999981813,-0.1999999999998181,0.01,1.4579999999999926,9800.000000000182
695,2025-01-30 09:55:00,SWEEP_bullish,buy,2768.76,2768.5600000000004,2769.1600000000003,2768.5600000000004,2025-01-30 10:00:00,loss,2.0,-199.99999999981813,-0.1999999999998181,0.01,1.5706666666667237,9800.000000000182
696,2025-01-30 10:10:00,SWEEP_bullish,buy,2770.6,2770.4,2771.0,2770.4,2025-01-30 10:15:00,loss,2.0,-199.99999999981813,-0.1999999999998181,0.01,1.4866666666667092,9800.000000000182
697,2025-01-30 14:50:00,SWEEP_bullish,buy,2780.19,2779.9900000000002,2780.59,2779.9900000000002,2025-01-30 14:55:00,loss,2.0,-199.99999999981813,-0.1999999999998181,0.01,1.1259999999999308,9800.000000000182
698,2025-01-30 16:00:00,SWEEP_bullish,buy,2784.43,2784.23,2784.83,2784.23,2025-01-30 16:05:00,loss,2.0,-199.99999999981813,-0.1999999999998181,0.01,1.9653333333332739,9800.000000000182
699,2025-01-30 16:55:00,SWEEP_bullish,buy,2787.39,2787.19,2787.79,2787.79,2025-01-30 17:00:00,win,2.0,400.000000000091,0.40000000000009095,0.01,2.4320000000000617,10400.000000000091
700,2025-01-31 10:55:00,SWEEP_bearish,sell,2793.49,2793.6899999999996,2793.0899999999997,2793.6899999999996,2025-01-31 11:00:00,loss,2.0,-199.99999999981813,-0.1999999999998181,0.01,1.7173333333331964,9800.000000000182
701,2025-01-31 13:40:00,SWEEP_bullish,buy,2797.15,2796.9500000000003,2797.55,2796.9500000000003,2025-01-31 13:45:00,loss,2.0,-199.99999999981813,-0.1999999999998181,0.01,1.5826666666666218,9800.000000000182
702,2025-01-31 14:05:00,SWEEP_bullish,buy,2800.93,2800.73,2801.33,2800.73,2025-01-31 14:10:00,loss,2.0,-199.99999999981813,-0.1999999999998181,0.01,1.6126666666666096,9800.000000000182
703,2025-01-31 14:30:00,SWEEP_bullish,buy,2804.97,2804.77,2805.37,2804.77,2025-01-31 14:35:00,loss,2.0,-199.99999999981813,-0.1999999999998181,0.01,1.8306666666666085,9800.000000000182
704,2025-01-31 15:40:00,SWEEP_bullish,buy,2807.06,2806.86,2807.46,2806.86,2025-01-31 15:45:00,loss,2.0,-199.99999999981813,-0.1999999999998181,0.01,1.896666666666685,9800.000000000182
705,2025-02-03 08:25:00,SWEEP_bullish,buy,2787.02,2786.82,2787.42,2786.82,2025-02-03 08:30:00,loss,2.0,-199.99999999981813,-0.1999999999998181,0.01,1.5766666666666425,9800.000000000182
706,2025-02-03 08:30:00,SWEEP_bullish,buy,2786.88,2786.6800000000003,2787.28,2786.6800000000003,2025-02-03 08:35:00,loss,2.0,-199.99999999981813,-0.1999999999998181,0.01,1.5559999999999794,9800.000000000182
707,2025-02-03 10:00:00,SWEEP_bullish,buy,2787.98,2787.78,2788.38,2787.78,2025-02-03 10:05:00,loss,2.0,-199.99999999981813,-0.1999999999998181,0.01,2.1160000000000156,9800.000000000182
708,2025-02-03 13:10:00,SWEEP_bullish,buy,2801.64,2801.44,2802.04,2801.44,2025-02-03 13:15:00,loss,2.0,-199.99999999981813,-0.1999999999998181,0.01,2.141999999999977,9800.000000000182
709,2025-02-03 14:30:00,SWEEP_bullish,buy,2803.15,2802.9500000000003,2803.55,2802.9500000000003,2025-02-03 14:35:00,loss,2.0,-199.99999999981813,-0.1999999999998181,0.01,1.5513333333333625,9800.000000000182
710,2025-02-03 15:00:00,SWEEP_bullish,buy,2809.52,2809.32,2809.92,2809.32,2025-02-03 15:05:00,loss,2.0,-199.99999999981813,-0.1999999999998181,0.01,2.0653333333333648,9800.000000000182
711,2025-02-03 15:05:00,SWEEP_bullish,buy,2808.03,2807.8300000000004,2808.4300000000003,2807.8300000000004,2025-02-03 15:10:00,loss,2.0,-199.99999999981813,-0.1999999999998181,0.01,2.2126666666667307,9800.000000000182
712,2025-02-03 16:00:00,SWEEP_bullish,buy,2810.49,2810.29,2810.89,2810.29,2025-02-03 16:05:00,loss,2.0,-199.99999999981813,-0.1999999999998181,0.01,2.008666666666674,9800.000000000182
713,2025-02-04 08:10:00,SWEEP_bearish,sell,2814.66,2814.8599999999997,2814.2599999999998,2814.2599999999998,2025-02-04 08:15:00,win,2.0,400.000000000091,0.40000000000009095,0.01,1.822666666666737,10400.000000000091
714,2025-02-04 09:30:00,SWEEP_bearish,sell,2809.28,2809.48,2808.88,2809.48,2025-02-04 09:35:00,loss,2.0,-199.99999999981813,-0.1999999999998181,0.01,1.8726666666667067,9800.000000000182
715,2025-02-04 10:20:00,SWEEP_bullish,buy,2817.12,2816.92,2817.52,2816.92,2025-02-04 10:25:00,loss,2.0,-199.99999999981813,-0.1999999999998181,0.01,2.538000000000041,9800.000000000182
716,2025-02-04 14:55:00,SWEEP_bullish,buy,2821.6,2821.4,2822.0,2821.4,2025-02-04 15:00:00,loss,2.0,-199.99999999981813,-0.1999999999998181,0.01,1.6726666666666763,9800.000000000182
717,2025-02-04 16:40:00,SWEEP_bullish,buy,2839.87,2839.67,2840.27,2839.67,2025-02-04 16:45:00,loss,2.0,-199.99999999981813,-0.1999999999998181,0.01,3.094000000000081,9800.000000000182
718,2025-02-04 16:50:00,SWEEP_bullish,buy,2840.08,2839.88,2840.48,2839.88,2025-02-04 16:55:00,loss,2.0,-199.99999999981813,-0.1999999999998181,0.01,2.9613333333333687,9800.000000000182
719,2025-02-05 08:25:00,SWEEP_bullish,buy,2860.92,2860.7200000000003,2861.32,2860.7200000000003,2025-02-05 08:30:00,loss,2.0,-199.99999999981813,-0.1999999999998181,0.01,1.8400000000000545,9800.000000000182
720,2025-02-05 10:25:00,SWEEP_bullish,buy,2865.24,2865.04,2865.64,2865.04,2025-02-05 10:30:00,loss,2.0,-199.99999999981813,-0.1999999999998181,0.01,1.788000000000011,9800.000000000182
721,2025-02-05 10:55:00,SWEEP_bullish,buy,2867.65,2867.4500000000003,2868.05,2867.4500000000003,2025-02-05 11:00:00,loss,2.0,-199.99999999981813,-0.1999999999998181,0.01,2.0553333333333588,9800.000000000182
722,2025-02-05 15:35:00,SWEEP_bearish,sell,2865.14,2865.3399999999997,2864.74,2865.3399999999997,2025-02-05 15:40:00,loss,2.0,-199.99999999981813,-0.1999999999998181,0.01,2.3726666666666762,9800.000000000182
723,2025-02-05 15:50:00,SWEEP_bearish,sell,2860.56,2860.7599999999998,2860.16,2860.7599999999998,2025-02-05 15:55:00,loss,2.0,-199.99999999981813,-0.1999999999998181,0.01,2.9053333333333287,9800.000000000182
724,2025-02-05 16:50:00,SWEEP_bullish,buy,2870.03,2869.8300000000004,2870.4300000000003,2870.4300000000003,2025-02-05 16:55:00,win,2.0,400.000000000091,0.40000000000009095,0.01,3.3013333333333623,10400.000000000091
725,2025-02-06 09:00:00,SWEEP_bearish,sell,2860.67,2860.87,2860.27,2860.87,2025-02-06 09:05:00,loss,2.0,-199.99999999981813,-0.1999999999998181,0.01,2.0600000000000063,9800.000000000182
726,2025-02-06 10:05:00,SWEEP_bearish,sell,2855.41,2855.6099999999997,2855.0099999999998,2855.6099999999997,2025-02-06 10:10:00,loss,2.0,-199.99999999981813,-0.1999999999998181,0.01,2.255333333333268,9800.000000000182
727,2025-02-06 13:20:00,SWEEP_bullish,buy,2860.87,2860.67,2861.27,2860.67,2025-02-06 13:25:00,loss,2.0,-199.99999999981813,-0.1999999999998181,0.01,1.8433333333333395,9800.000000000182
728,2025-02-06 13:40:00,SWEEP_bullish,buy,2865.29,2865.09,2865.69,2865.09,2025-02-06 13:45:00,loss,2.0,-199.99999999981813,-0.1999999999998181,0.01,2.0493333333332884,9800.000000000182
729,2025-02-06 13:50:00,SWEEP_bullish,buy,2864.76,2864.5600000000004,2865.1600000000003,2864.5600000000004,2025-02-06 13:55:00,loss,2.0,-199.99999999981813,-0.1999999999998181,0.01,2.095333333333292,9800.000000000182
730,2025-02-06 15:45:00,SWEEP_bearish,sell,2860.29,2860.49,2859.89,2859.89,2025-02-06 15:50:00,win,2.0,400.000000000091,0.40000000000009095,0.01,2.3560000000000096,10400.000000000091
731,2025-02-06 16:50:00,SWEEP_bearish,sell,2849.45,2849.6499999999996,2849.0499999999997,2849.0499999999997,2025-02-06 16:55:00,win,2.0,400.000000000091,0.40000000000009095,0.01,3.2359999999999975,10400.000000000091
732,2025-02-07 08:05:00,SWEEP_bearish,sell,2862.16,2862.3599999999997,2861.7599999999998,2862.3599999999997,2025-02-07 08:10:00,loss,2.0,-199.99999999981813,-0.1999999999998181,0.01,1.485333333333377,9800.000000000182
733,2025-02-07 08:55:00,SWEEP_bearish,sell,2860.54,2860.74,2860.14,2860.74,2025-02-07 09:00:00,loss,2.0,-199.99999999981813,-0.1999999999998181,0.01,1.7840000000000145,9800.000000000182
734,2025-02-07 10:10:00,SWEEP_bullish,buy,2864.97,2864.77,2865.37,2865.37,2025-02-07 10:15:00,win,2.0,400.000000000091,0.40000000000009095,0.01,1.454666666666617,10400.000000000091
735,2025-02-07 10:20:00,SWEEP_bullish,buy,2865.21,2865.01,2865.61,2865.01,2025-02-07 10:25:00,loss,2.0,-199.99999999981813,-0.1999999999998181,0.01,1.4359999999999673,9800.000000000182
736,2025-02-07 11:00:00,SWEEP_bullish,buy,2865.87,2865.67,2866.27,2866.27,2025-02-07 11:05:00,win,2.0,400.000000000091,0.40000000000009095,0.01,1.4693333333333005,10400.000000000091
737,2025-02-07 11:10:00,SWEEP_bullish,buy,2867.82,2867.6200000000003,2868.2200000000003,2868.2200000000003,2025-02-07 11:15:00,win,2.0,400.000000000091,0.40000000000009095,0.01,1.8466666666666545,10400.000000000091
738,2025-02-07 15:00:00,SWEEP_bearish,sell,2864.39,2864.5899999999997,2863.99,2863.99,2025-02-07 15:05:00,win,2.0,400.000000000091,0.40000000000009095,0.01,1.4673333333333176,10400.000000000091
739,2025-02-10 08:35:00,SWEEP_bullish,buy,2884.9,2884.7000000000003,2885.3,2884.7000000000003,2025-02-10 08:40:00,loss,2.0,-199.99999999981813,-0.1999999999998181,0.01,1.656666666666691,9800.000000000182
740,2025-02-10 09:35:00,SWEEP_bullish,buy,2893.78,2893.5800000000004,2894.1800000000003,2893.5800000000004,2025-02-10 09:40:00,loss,2.0,-199.99999999981813,-0.1999999999998181,0.01,2.33733333333336,9800.000000000182
741,2025-02-10 11:15:00,SWEEP_bullish,buy,2899.91,2899.71,2900.31,2900.31,2025-02-10 11:20:00,win,2.0,400.000000000091,0.40000000000009095,0.01,2.105333333333298,10400.000000000091
742,2025-02-10 11:25:00,SWEEP_bullish,buy,2899.87,2899.67,2900.27,2899.67,2025-02-10 11:30:00,loss,2.0,-199.99999999981813,-0.1999999999998181,0.01,2.0906666666666145,9800.000000000182
743,2025-02-10 11:35:00,SWEEP_bullish,buy,2901.22,2901.02,2901.62,2901.02,2025-02-10 11:40:00,loss,2.0,-199.99999999981813,-0.1999999999998181,0.01,2.2006666666665904,9800.000000000182
744,2025-02-10 15:20:00,SWEEP_bullish,buy,2905.66,2905.46,2906.06,2905.46,2025-02-10 15:25:00,loss,2.0,-199.99999999981813,-0.1999999999998181,0.01,2.6800000000000184,9800.000000000182
745,2025-02-10 15:45:00,SWEEP_bearish,sell,2900.68,2900.8799999999997,2900.2799999999997,2900.8799999999997,2025-02-10 15:50:00,loss,2.0,-199.99999999981813,-0.1999999999998181,0.01,2.95600000000004,9800.000000000182
746,2025-02-10 16:05:00,SWEEP_bearish,sell,2898.32,2898.52,2897.92,2898.52,2025-02-10 16:10:00,loss,2.0,-199.99999999981813,-0.1999999999998181,0.01,3.466000000000046,9800.000000000182
747,2025-02-11 09:30:00,SWEEP_bearish,sell,2911.3,2911.5,2910.9,2911.5,2025-02-11 09:35:00,loss,2.0,-199.99999999981813,-0.1999999999998181,0.01,3.1293333333332156,9800.000000000182
748,2025-02-11 11:00:00,SWEEP_bearish,sell,2911.71,2911.91,2911.31,2911.31,2025-02-11 11:05:00,win,2.0,400.000000000091,0.40000000000009095,0.01,3.417999999999908,10400.000000000091
749,2025-02-11 11:45:00,SWEEP_bearish,sell,2905.32,2905.52,2904.92,2905.52,2025-02-11 11:50:00,loss,2.0,-199.99999999981813,-0.1999999999998181,0.01,2.7946666666666715,9800.000000000182
750,2025-02-11 14:10:00,SWEEP_bearish,sell,2900.21,2900.41,2899.81,2900.41,2025-02-11 14:15:00,loss,2.0,-199.99999999981813,-0.1999999999998181,0.01,2.1520000000000135,9800.000000000182
751,2025-02-11 16:10:00,SWEEP_bullish,buy,2898.25,2898.05,2898.65,2898.05,2025-02-11 16:15:00,loss,2.0,-199.99999999981813,-0.1999999999998181,0.01,4.729999999999988,9800.000000000182
752,2025-02-12 08:20:00,SWEEP_bullish,buy,2891.55,2891.3500000000004,2891.9500000000003,2891.3500000000004,2025-02-12 08:25:00,loss,2.0,-199.99999999981813,-0.1999999999998181,0.01,2.064666666666623,9800.000000000182
753,2025-02-12 14:00:00,SWEEP_bearish,sell,2881.83,2882.0299999999997,2881.43,2882.0299999999997,2025-02-12 14:05:00,loss,2.0,-199.99999999981813,-0.1999999999998181,0.01,2.2460000000000644,9800.000000000182
754,2025-02-12 15:20:00,SWEEP_bearish,sell,2877.26,2877.46,2876.86,2877.46,2025-02-12 15:25:00,loss,2.0,-199.99999999981813,-0.1999999999998181,0.01,2.821333333333344,9800.000000000182
755,2025-02-12 16:15:00,SWEEP_bullish,buy,2892.85,2892.65,2893.25,2892.65,2025-02-12 16:20:00,loss,2.0,-199.99999999981813,-0.1999999999998181,0.01,6.222666666666707,9800.000000000182
756,2025-02-12 16:35:00,SWEEP_bullish,buy,2895.82,2895.6200000000003,2896.2200000000003,2895.6200000000003,2025-02-12 16:40:00,loss,2.0,-199.99999999981813,-0.1999999999998181,0.01,6.063999999999941,9800.000000000182
757,2025-02-13 08:05:00,SWEEP_bearish,sell,2918.22,2918.4199999999996,2917.8199999999997,2917.8199999999997,2025-02-13 08:10:00,win,2.0,400.000000000091,0.40000000000009095,0.01,1.9866666666666788,10400.000000000091
758,2025-02-13 10:40:00,SWEEP_bearish,sell,2911.83,2912.0299999999997,2911.43,2912.0299999999997,2025-02-13 10:45:00,loss,2.0,-199.99999999981813,-0.1999999999998181,0.01,3.1220000000000256,9800.000000000182
759,2025-02-13 14:40:00,SWEEP_bullish,buy,2919.75,2919.55,2920.15,2919.55,2025-02-13 14:45:00,loss,2.0,-199.99999999981813,-0.1999999999998181,0.01,1.8166666666666365,9800.000000000182
760,2025-02-13 15:30:00,SWEEP_bearish,sell,2914.71,2914.91,2914.31,2914.91,2025-02-13 15:35:00,loss,2.0,-199.99999999981813,-0.1999999999998181,0.01,2.767333333333378,9800.000000000182
761,2025-02-14 08:10:00,SWEEP_bullish,buy,2931.09,2930.8900000000003,2931.4900000000002,2930.8900000000003,2025-02-14 08:15:00,loss,2.0,-199.99999999981813,-0.1999999999998181,0.01,1.6580000000000836,9800.000000000182
762,2025-02-14 08:45:00,SWEEP_bullish,buy,2935.72,2935.52,2936.12,2935.52,2025-02-14 08:50:00,loss,2.0,-199.99999999981813,-0.1999999999998181,0.01,1.7866666666667697,9800.000000000182
763,2025-02-14 10:20:00,SWEEP_bullish,buy,2936.86,2936.6600000000003,2937.26,2936.6600000000003,2025-02-14 10:25:00,loss,2.0,-199.99999999981813,-0.1999999999998181,0.01,2.191999999999977,9800.000000000182
764,2025-02-14 15:35:00,SWEEP_bullish,buy,2930.45,2930.25,2930.85,2930.25,2025-02-14 15:40:00,loss,2.0,-199.99999999981813,-0.1999999999998181,0.01,2.6600000000000366,9800.000000000182
765,2025-02-14 15:45:00,SWEEP_bearish,sell,2920.9,2921.1,2920.5,2921.1,2025-02-14 15:50:00,loss,2.0,-199.99999999981813,-0.1999999999998181,0.01,3.528666666666686,9800.000000000182
766,2025-02-17 08:10:00,SWEEP_bearish,sell,2893.07,2893.27,2892.67,2893.27,2025-02-17 08:15:00,loss,2.0,-199.99999999981813,-0.1999999999998181,0.01,2.38733333333336,9800.000000000182
767,2025-02-18 11:35:00,SWEEP_bullish,buy,2911.99,2911.79,2912.39,2911.79,2025-02-18 11:40:00,loss,2.0,-199.99999999981813,-0.1999999999998181,0.01,1.4553333333333285,9800.000000000182
768,2025-02-18 14:00:00,SWEEP_bullish,buy,2913.7,2913.5,2914.1,2913.5,2025-02-18 14:05:00,loss,2.0,-199.99999999981813,-0.1999999999998181,0.01,1.2866666666667697,9800.000000000182
769,2025-02-18 14:30:00,SWEEP_bullish,buy,2914.12,2913.92,2914.52,2914.52,2025-02-18 14:35:00,win,2.0,400.000000000091,0.40000000000009095,0.01,1.3706666666667238,10400.000000000091
770,2025-02-18 15:00:00,SWEEP_bullish,buy,2917.2,2917.0,2917.6,2917.0,2025-02-18 15:05:00,loss,2.0,-199.99999999981813,-0.1999999999998181,0.01,1.6740000000000086,9800.000000000182
771,2025-02-18 15:45:00,SWEEP_bullish,buy,2918.61,2918.4100000000003,2919.01,2918.4100000000003,2025-02-18 15:50:00,loss,2.0,-199.99999999981813,-0.1999999999998181,0.01,2.377999999999944,9800.000000000182
772,2025-02-18 16:10:00,SWEEP_bullish,buy,2919.89,2919.69,2920.29,2919.69,2025-02-18 16:15:00,loss,2.0,-199.99999999981813,-0.1999999999998181,0.01,2.316666666666606,9800.000000000182
773,2025-02-18 16:35:00,SWEEP_bullish,buy,2922.37,2922.17,2922.77,2922.77,2025-02-18 16:40:00,win,2.0,400.000000000091,0.40000000000009095,0.01,2.190666666666645,10400.000000000091
774,2025-02-19 10:30:00,SWEEP_bullish,buy,2938.56,2938.36,2938.96,2938.36,2025-02-19 10:35:00,loss,2.0,-199.99999999981813,-0.1999999999998181,0.01,1.4520000000000437,9800.000000000182
775,2025-02-19 13:40:00,SWEEP_bearish,sell,2941.08,2941.2799999999997,2940.68,2941.2799999999997,2025-02-19 13:45:00,loss,2.0,-199.99999999981813,-0.1999999999998181,0.01,1.3973333333332751,9800.000000000182
776,2025-02-19 15:35:00,SWEEP_bullish,buy,2940.6,2940.4,2941.0,2940.4,2025-02-19 15:40:00,loss,2.0,-199.99999999981813,-0.1999999999998181,0.01,2.592000000000007,9800.000000000182
777,2025-02-20 08:00:00,SWEEP_bullish,buy,2946.45,2946.25,2946.85,2946.25,2025-02-20 08:05:00,loss,2.0,-199.99999999981813,-0.1999999999998181,0.01,1.2506666666665902,9800.000000000182
778,2025-02-20 08:30:00,SWEEP_bullish,buy,2945.31,2945.11,2945.71,2945.11,2025-02-20 08:35:00,loss,2.0,-199.99999999981813,-0.1999999999998181,0.01,1.3086666666666436,9800.000000000182
779,2025-02-20 08:55:00,SWEEP_bullish,buy,2947.8,2947.6000000000004,2948.2000000000003,2947.6000000000004,2025-02-20 09:00:00,loss,2.0,-199.99999999981813,-0.1999999999998181,0.01,1.5533333333333454,9800.000000000182
780,2025-02-20 11:00:00,SWEEP_bullish,buy,2953.65,2953.4500000000003,2954.05,2953.4500000000003,2025-02-20 11:05:00,loss,2.0,-199.99999999981813,-0.1999999999998181,0.01,1.5220000000000256,9800.000000000182
781,2025-02-20 15:50:00,SWEEP_bearish,sell,2936.53,2936.73,2936.13,2936.73,2025-02-20 15:55:00,loss,2.0,-199.99999999981813,-0.1999999999998181,0.01,3.2926666666666278,9800.000000000182
782,2025-02-21 13:15:00,SWEEP_bullish,buy,2932.88,2932.6800000000003,2933.28,2932.6800000000003,2025-02-21 13:20:00,loss,2.0,-199.99999999981813,-0.1999999999998181,0.01,1.452666666666634,9800.000000000182
783,2025-02-21 14:00:00,SWEEP_bearish,sell,2928.55,2928.75,2928.15,2928.75,2025-02-21 14:05:00,loss,2.0,-199.99999999981813,-0.1999999999998181,0.01,2.0926666666667186,9800.000000000182
784,2025-02-24 09:50:00,SWEEP_bullish,buy,2942.26,2942.0600000000004,2942.6600000000003,2942.0600000000004,2025-02-24 09:55:00,loss,2.0,-199.99999999981813,-0.1999999999998181,0.01,1.6873333333333904,9800.000000000182
785,2025-02-24 10:00:00,SWEEP_bullish,buy,2942.9,2942.7000000000003,2943.3,2942.7000000000003,2025-02-24 10:05:00,loss,2.0,-199.99999999981813,-0.1999999999998181,0.01,1.75600000000004,9800.000000000182
786,2025-02-24 10:55:00,SWEEP_bullish,buy,2946.4,2946.2000000000003,2946.8,2946.2000000000003,2025-02-24 11:00:00,loss,2.0,-199.99999999981813,-0.1999999999998181,0.01,2.397999999999956,9800.000000000182
787,2025-02-24 15:40:00,SWEEP_bullish,buy,2951.51,2951.3100000000004,2951.9100000000003,2951.3100000000004,2025-02-24 15:45:00,loss,2.0,-199.99999999981813,-0.1999999999998181,0.01,2.0679999999999383,9800.000000000182
788,2025-02-24 16:40:00,SWEEP_bearish,sell,2942.36,2942.56,2941.96,2942.56,2025-02-24 16:45:00,loss,2.0,-199.99999999981813,-0.1999999999998181,0.01,3.5513333333331807,9800.000000000182
789,2025-02-25 08:15:00,SWEEP_bearish,sell,2937.02,2937.22,2936.62,2937.22,2025-02-25 08:20:00,loss,2.0,-199.99999999981813,-0.1999999999998181,0.01,1.5020000000000133,9800.000000000182
790,2025-02-25 11:00:00,SWEEP_bullish,buy,2939.74,2939.54,2940.14,2939.54,2025-02-25 11:05:00,loss,2.0,-199.99999999981813,-0.1999999999998181,0.01,2.4553333333333285,9800.000000000182
791,2025-02-25 13:00:00,SWEEP_bearish,sell,2939.19,2939.39,2938.79,2939.39,2025-02-25 13:05:00,loss,2.0,-199.99999999981813,-0.1999999999998181,0.01,1.8080000000000231,9800.000000000182
792,2025-02-25 14:45:00,SWEEP_bearish,sell,2926.79,2926.99,2926.39,2926.99,2025-02-25 14:50:00,loss,2.0,-199.99999999981813,-0.1999999999998181,0.01,2.626666666666703,9800.000000000182
793,2025-02-25 16:05:00,SWEEP_bullish,buy,2938.66,2938.46,2939.06,2938.46,2025-02-25 16:10:00,loss,2.0,-199.99999999981813,-0.1999999999998181,0.01,3.016666666666788,9800.000000000182
794,2025-02-26 08:35:00,SWEEP_bearish,sell,2909.3,2909.5,2908.9,2909.5,2025-02-26 08:40:00,loss,2.0,-199.99999999981813,-0.1999999999998181,0.01,2.3659999999999553,9800.000000000182
795,2025-02-26 09:00:00,SWEEP_bearish,sell,2907.26,2907.46,2906.86,2907.46,2025-02-26 09:05:00,loss,2.0,-199.99999999981813,-0.1999999999998181,0.01,2.1259999999999915,9800.000000000182
796,2025-02-26 09:50:00,SWEEP_bullish,buy,2915.48,2915.28,2915.88,2915.28,2025-02-26 09:55:00,loss,2.0,-199.99999999981813,-0.1999999999998181,0.01,2.222000000000056,9800.000000000182
