,trade_id,signal_time,entry_fill_time,exit_time,type,position,entry,sl,tp,exit_price,result,highest_point,lowest_point,rr_ratio,pnl,pnl_points,lot_size,initial_balance_for_trade,balance_after_trade
378,379,2025-05-19 20:10:00+00:00,2025-05-19 20:15:00+00:00,2025-05-19 21:18:00,FVG_bearish,sell,21449.24,21470.68286,21384.91143,21384.91143,win,21393.26,21376.37,3.0,64.32857000000149,6432.857000000149,1.0,9877.438580000005,9941.767150000007
379,380,2025-05-20 18:00:00+00:00,2025-05-20 18:05:00+00:00,2025-05-20 18:45:00,FVG_bullish,buy,21354.07,21323.15,21446.83,21323.15,loss,21330.22,21322.25,3.0,-30.919999999998254,-3091.9999999998254,1.0,9941.767150000007,9910.847150000009
380,381,2025-05-20 22:05:00+00:00,2025-05-20 22:10:00+00:00,2025-05-20 22:54:00,FVG_bullish,buy,21274.095,21244.61357,21362.53929,21362.53929,win,21366.15,21349.41,3.0,88.44428999999946,8844.428999999946,1.0,9910.847150000009,9999.291440000008
381,382,2025-05-21 05:45:00+00:00,2025-05-21 05:50:00+00:00,2025-05-21 05:57:00,FVG_bullish,buy,21317.57,21306.07429,21352.05714,21306.07429,loss,21307.57,21305.07,3.0,-11.495709999999235,-1149.5709999999235,1.0,9999.291440000008,9987.795730000009
382,383,2025-05-21 09:40:00+00:00,2025-05-21 09:45:00+00:00,2025-05-21 09:50:00,FVG_bullish,buy,21240.785,21225.51786,21286.58643,21225.51786,loss,21230.75,21220.17,3.0,-15.267139999999927,-1526.7139999999927,1.0,9987.795730000009,9972.528590000009
383,384,2025-05-21 15:25:00+00:00,2025-05-21 15:30:00+00:00,2025-05-21 16:25:00,FVG_bearish,sell,21245.95,21263.00571,21194.78286,21194.78286,win,21211.22,21192.47,3.0,51.16714000000138,5116.714000000138,1.0,9972.528590000009,10023.69573000001
384,385,2025-05-21 22:10:00+00:00,2025-05-21 22:15:00+00:00,2025-05-21 22:21:00,FVG_bullish,buy,21090.415,21042.16357,21235.16929,21042.16357,loss,21059.97,21021.14,3.0,-48.251430000000255,-4825.1430000000255,1.0,10023.69573000001,9975.44430000001
385,386,2025-05-21 23:05:00+00:00,2025-05-21 23:10:00+00:00,2025-05-22 14:59:00,FVG_bullish,buy,21075.635,21031.12429,21209.16714,21031.12429,loss,21040.6,21010.35,3.0,-44.51070999999865,-4451.070999999865,1.0,9975.44430000001,9930.933590000011
386,387,2025-05-22 11:20:00+00:00,2025-05-22 11:25:00+00:00,2025-05-22 14:07:00,FVG_bearish,sell,21138.035,21158.78071,21075.79786,21158.78071,loss,21167.6,21151.1,3.0,-20.745709999999235,-2074.5709999999235,1.0,9930.933590000011,9910.187880000012
387,388,2025-05-23 02:40:00+00:00,2025-05-23 02:45:00+00:00,2025-05-23 06:21:00,FVG_bullish,buy,21106.955,21094.41714,21144.56857,21144.56857,win,21145.5,21140.75,3.0,37.61356999999771,3761.356999999771,1.0,9910.187880000012,9947.80145000001
388,389,2025-05-23 12:40:00+00:00,2025-05-23 12:45:00+00:00,2025-05-23 12:52:00,FVG_bearish,sell,21096.09,21114.94571,21039.52286,21114.94571,loss,21116.15,21112.65,3.0,-18.855709999999817,-1885.5709999999817,1.0,9947.80145000001,9928.94574000001
389,390,2025-05-23 12:40:00+00:00,2025-05-23 12:45:00+00:00,2025-05-23 12:52:00,FVG_bearish,sell,21096.09,21114.94571,21039.52286,21114.94571,loss,21116.15,21112.65,3.0,-18.855709999999817,-1885.5709999999817,1.0,9928.94574000001,9910.09003000001
390,391,2025-05-26 01:50:00+00:00,2025-05-26 01:55:00+00:00,2025-05-26 02:06:00,FVG_bearish,sell,21101.615,21142.28286,20979.61143,21142.28286,loss,21143.8,21138.25,3.0,-40.667859999997745,-4066.7859999997745,1.0,9910.09003000001,9869.422170000013
391,392,2025-05-27 06:15:00+00:00,2025-05-27 06:20:00+00:00,2025-05-27 06:25:00,FVG_bullish,buy,21127.715,21119.12214,21153.49357,21119.12214,loss,21117.63,21113.75,3.0,-8.592860000000655,-859.2860000000655,1.0,9869.422170000013,9860.829310000012
392,393,2025-05-27 10:05:00+00:00,2025-05-27 10:10:00+00:00,2025-05-27 10:15:00,FVG_bearish,sell,21203.805,21214.73,21171.03,21214.73,loss,21218.88,21212.88,3.0,-10.924999999999272,-1092.4999999999272,1.0,9860.829310000012,9849.904310000013
393,394,2025-05-27 10:25:00+00:00,2025-05-27 10:30:00+00:00,2025-05-27 10:35:00,FVG_bearish,sell,21227.68,21240.015,21190.675,21240.015,loss,21267.55,21260.03,3.0,-12.334999999999127,-1233.4999999999127,1.0,9849.904310000013,9837.569310000014
394,395,2025-05-27 20:05:00+00:00,2025-05-27 20:10:00+00:00,2025-05-27 20:19:00,FVG_bearish,sell,21385.905,21400.69643,21341.53071,21400.69643,loss,21403.61,21391.03,3.0,-14.791430000001128,-1479.1430000001128,1.0,9837.569310000014,9822.777880000012
395,396,2025-05-28 10:30:00+00:00,2025-05-28 10:35:00+00:00,2025-05-28 10:54:00,FVG_bullish,buy,21393.505,21382.31357,21427.07929,21382.31357,loss,21384.25,21380.25,3.0,-11.191430000002583,-1119.1430000002583,1.0,9822.777880000012,9811.58645000001
396,397,2025-05-28 11:55:00+00:00,2025-05-28 12:00:00+00:00,2025-05-28 12:23:00,FVG_bullish,buy,21371.68,21361.02857,21403.63429,21361.02857,loss,21366.63,21356.75,3.0,-10.65143000000171,-1065.143000000171,1.0,9811.58645000001,9800.935020000008
397,398,2025-05-29 06:15:00+00:00,2025-05-29 06:20:00+00:00,2025-05-29 08:19:00,FVG_bearish,sell,21746.915,21763.39929,21697.46214,21763.39929,loss,21764.85,21761.35,3.0,-16.48429000000033,-1648.4290000000328,1.0,9800.935020000008,9784.450730000008
398,399,2025-05-30 15:35:00+00:00,2025-05-30 15:40:00+00:00,2025-05-30 16:18:00,FVG_bearish,sell,21279.83,21324.86714,21144.71857,21324.86714,loss,21332.4,21312.0,3.0,-45.037139999996725,-4503.7139999996725,1.0,9784.450730000008,9739.413590000011
399,400,2025-06-02 02:55:00+00:00,2025-06-02 03:00:00+00:00,2025-06-02 03:30:00,FVG_bullish,buy,21257.85,21245.06643,21296.20071,21245.06643,loss,21250.73,21241.35,3.0,-12.7835699999996,-1278.35699999996,1.0,9739.413590000011,9726.630020000011
400,401,2025-06-02 06:10:00+00:00,2025-06-02 06:15:00+00:00,2025-06-02 06:25:00,FVG_bullish,buy,21204.39,21193.48429,21237.10714,21193.48429,loss,21204.23,21191.85,3.0,-10.90570999999909,-1090.570999999909,1.0,9726.630020000011,9715.724310000012
401,402,2025-06-02 07:40:00+00:00,2025-06-02 07:45:00+00:00,2025-06-02 07:50:00,FVG_bullish,buy,21198.855,21190.47714,21223.98857,21190.47714,loss,21193.6,21188.85,3.0,-8.37786000000051,-837.786000000051,1.0,9715.724310000012,9707.346450000012
402,403,2025-06-02 07:40:00+00:00,2025-06-02 07:45:00+00:00,2025-06-02 07:50:00,FVG_bullish,buy,21198.855,21190.47714,21223.98857,21190.47714,loss,21193.6,21188.85,3.0,-8.37786000000051,-837.786000000051,1.0,9707.346450000012,9698.968590000011
403,404,2025-06-02 15:45:00+00:00,2025-06-02 15:50:00+00:00,2025-06-02 16:00:00,FVG_bearish,sell,21224.19,21240.95,21173.91,21240.95,loss,21247.75,21238.18,3.0,-16.760000000002037,-1676.0000000002037,1.0,9698.968590000011,9682.20859000001
404,405,2025-06-03 10:45:00+00:00,2025-06-03 10:50:00+00:00,2025-06-03 11:10:00,FVG_bullish,buy,21396.69,21378.83786,21450.24643,21378.83786,loss,21392.25,21378.75,3.0,-17.852139999999054,-1785.2139999999054,1.0,9682.20859000001,9664.35645000001
405,406,2025-06-03 16:05:00+00:00,2025-06-03 16:10:00+00:00,2025-06-03 16:30:00,FVG_bearish,sell,21498.725,21514.895,21450.215,21514.895,loss,21555.85,21505.4,3.0,-16.17000000000189,-1617.0000000001892,1.0,9664.35645000001,9648.186450000008
406,407,2025-06-04 06:25:00+00:00,2025-06-04 06:30:00+00:00,2025-06-04 06:35:00,FVG_bullish,buy,21638.48,21631.51,21659.39,21631.51,loss,21634.6,21631.23,3.0,-6.970000000001164,-697.0000000001164,1.0,9648.186450000008,9641.216450000007
407,408,2025-06-04 13:10:00+00:00,2025-06-04 13:15:00+00:00,2025-06-04 15:01:00,FVG_bearish,sell,21707.69,21718.20214,21676.15357,21718.20214,loss,21718.25,21712.25,3.0,-10.512140000002546,-1051.2140000002546,1.0,9641.216450000007,9630.704310000005
408,409,2025-06-05 09:45:00+00:00,2025-06-05 09:50:00+00:00,2025-06-05 10:15:00,FVG_bullish,buy,21702.565,21695.15571,21724.79286,21724.79286,win,21735.63,21723.13,3.0,22.227860000002693,2222.7860000002693,1.0,9630.704310000005,9652.932170000007
409,410,2025-06-05 22:55:00+00:00,2025-06-05 23:00:00+00:00,2025-06-05 23:15:00,FVG_bullish,buy,21579.145,21523.88929,21744.91214,21523.88929,loss,21545.83,21485.71,3.0,-55.25571000000127,-5525.571000000127,1.0,9652.932170000007,9597.676460000006
410,411,2025-06-06 13:20:00+00:00,2025-06-06 13:25:00+00:00,2025-06-06 14:01:00,FVG_bearish,sell,21650.505,21660.55714,21620.34857,21620.34857,win,21622.13,21609.5,3.0,30.15643000000273,3015.643000000273,1.0,9597.676460000006,9627.832890000009
411,412,2025-06-09 11:55:00+00:00,2025-06-09 12:00:00+00:00,2025-06-09 14:21:00,FVG_bearish,sell,21752.755,21765.06929,21715.81214,21765.06929,loss,21766.63,21755.38,3.0,-12.314289999998437,-1231.4289999998437,1.0,9627.832890000009,9615.51860000001
412,413,2025-06-09 11:55:00+00:00,2025-06-09 12:00:00+00:00,2025-06-09 14:21:00,FVG_bearish,sell,21752.755,21765.06929,21715.81214,21765.06929,loss,21766.63,21755.38,3.0,-12.314289999998437,-1231.4289999998437,1.0,9615.51860000001,9603.204310000012
413,414,2025-06-09 16:05:00+00:00,2025-06-09 16:10:00+00:00,2025-06-09 16:23:00,FVG_bearish,sell,21771.065,21781.70929,21739.13214,21781.70929,loss,21783.0,21777.25,3.0,-10.644290000000183,-1064.4290000000183,1.0,9603.204310000012,9592.560020000012
414,415,2025-06-09 17:15:00+00:00,2025-06-09 17:20:00+00:00,2025-06-09 17:26:00,FVG_bearish,sell,21807.295,21832.075,21732.955,21832.075,loss,21835.19,21825.11,3.0,-24.780000000002474,-2478.0000000002474,1.0,9592.560020000012,9567.78002000001
415,416,2025-06-10 10:45:00+00:00,2025-06-10 10:50:00+00:00,2025-06-10 12:32:00,FVG_bullish,buy,21749.69,21727.305,21816.845,21816.845,win,21817.88,21809.25,3.0,67.15500000000247,6715.500000000247,1.0,9567.78002000001,9634.935020000012
416,417,2025-06-10 11:15:00+00:00,2025-06-10 11:20:00+00:00,2025-06-10 15:46:00,FVG_bullish,buy,21768.44,21742.58214,21846.01357,21846.01357,win,21846.25,21839.13,3.0,77.57357000000047,7757.357000000047,1.0,9634.935020000012,9712.508590000012
417,418,2025-06-10 19:55:00+00:00,2025-06-10 20:00:00+00:00,2025-06-10 20:10:00,FVG_bearish,sell,21878.655,21892.73643,21836.41071,21892.73643,loss,21892.83,21882.82,3.0,-14.081430000002001,-1408.1430000002001,1.0,9712.508590000012,9698.42716000001
418,419,2025-06-11 08:25:00+00:00,2025-06-11 08:30:00+00:00,2025-06-11 08:35:00,FVG_bullish,buy,21868.665,21859.05714,21897.48857,21859.05714,loss,21862.1,21858.1,3.0,-9.607860000000073,-960.7860000000073,1.0,9698.42716000001,9688.81930000001
419,420,2025-06-11 10:55:00+00:00,2025-06-11 11:00:00+00:00,2025-06-11 11:32:00,FVG_bearish,sell,21903.255,21915.65714,21866.04857,21915.65714,loss,21919.88,21905.63,3.0,-12.402139999998326,-1240.2139999998326,1.0,9688.81930000001,9676.417160000012
420,421,2025-06-12 18:05:00+00:00,2025-06-12 18:10:00+00:00,2025-06-13 01:31:00,FVG_bearish,sell,21924.75,21949.13429,21851.59714,21851.59714,win,21854.35,21846.48,3.0,73.15285999999833,7315.285999999833,1.0,9676.417160000012,9749.57002000001
421,422,2025-06-13 05:05:00+00:00,2025-06-13 05:10:00+00:00,2025-06-13 05:24:00,FVG_bullish,buy,21570.48,21537.61357,21669.07929,21537.61357,loss,21551.35,21535.1,3.0,-32.86642999999822,-3286.6429999998218,1.0,9749.57002000001,9716.703590000012
422,423,2025-06-13 05:05:00+00:00,2025-06-13 05:10:00+00:00,2025-06-13 05:24:00,FVG_bullish,buy,21570.48,21537.61357,21669.07929,21537.61357,loss,21551.35,21535.1,3.0,-32.86642999999822,-3286.6429999998218,1.0,9716.703590000012,9683.837160000014
423,424,2025-06-16 10:35:00+00:00,2025-06-16 10:40:00+00:00,2025-06-16 10:50:00,FVG_bearish,sell,21749.625,21765.17857,21702.96429,21765.17857,loss,21772.38,21755.25,3.0,-15.553570000000036,-1555.3570000000036,1.0,9683.837160000014,9668.283590000014
424,425,2025-06-17 04:10:00+00:00,2025-06-17 04:15:00+00:00,2025-06-17 04:20:00,FVG_bullish,buy,21837.29,21815.30929,21903.23214,21815.30929,loss,21823.1,21813.85,3.0,-21.980709999999817,-2198.0709999999817,1.0,9668.283590000014,9646.302880000014
425,426,2025-06-17 12:55:00+00:00,2025-06-17 13:00:00+00:00,2025-06-17 13:37:00,FVG_bullish,buy,21807.99,21788.80143,21865.55571,21788.80143,loss,21795.18,21783.93,3.0,-19.188570000002073,-1918.8570000002073,1.0,9646.302880000014,9627.114310000012
426,427,2025-06-18 22:30:00+00:00,2025-06-18 22:35:00+00:00,2025-06-19 03:11:00,FVG_bullish,buy,21739.27,21683.045,21907.945,21683.045,loss,21693.98,21682.23,3.0,-56.22500000000218,-5622.500000000218,1.0,9627.114310000012,9570.88931000001
427,428,2025-06-19 04:05:00+00:00,2025-06-19 04:10:00+00:00,2025-06-19 04:15:00,FVG_bullish,buy,21655.975,21625.93857,21746.08429,21625.93857,loss,21631.73,21617.73,3.0,-30.03643000000011,-3003.643000000011,1.0,9570.88931000001,9540.85288000001
428,429,2025-06-19 16:50:00+00:00,2025-06-19 16:55:00+00:00,2025-06-19 17:01:00,FVG_bullish,buy,21476.615,21451.88214,21550.81357,21451.88214,loss,21464.85,21444.73,3.0,-24.732860000000073,-2473.2860000000073,1.0,9540.85288000001,9516.12002000001
429,430,2025-06-20 02:20:00+00:00,2025-06-20 02:25:00+00:00,2025-06-20 03:09:00,FVG_bearish,sell,21654.855,21676.17714,21590.88857,21676.17714,loss,21681.98,21662.6,3.0,-21.322140000000218,-2132.2140000000218,1.0,9516.12002000001,9494.79788000001
430,431,2025-06-20 12:35:00+00:00,2025-06-20 12:40:00+00:00,2025-06-20 14:37:00,FVG_bullish,buy,21660.19,21647.79786,21697.36643,21697.36643,win,21703.5,21696.75,3.0,37.17642999999953,3717.6429999999527,1.0,9494.79788000001,9531.974310000009
